角度,
背中,左手,右手,左足,右足,
0.246283,0.466126,0.174396,0.505305,0.322331,
0.201732,0.225315,0.17135,0.307806,0.438396,
0.162558,0.121009,0.154299,0.42938,0.260373,
0.190033,0.544917,0.268862,0.34411,0.662432,
0.308947,0.368581,0.393516,0.261949,0.668875,
0.115839,0.371475,0.0266995,0.480172,0.427303,
0.431678,0.230666,0.0997122,0.438895,0.736306,


背中,左手,右手,左足,右足,
0.33949,0.204895,0.135301,0.583137,0.348088,
0.377107,0.303116,0.471247,0.661232,0.541237,
0.254464,0.38122,0.146613,0.459157,0.336087,
0.00339927,0.350873,0.53348,0.452136,0.516371,
0.191968,0.555767,0.383224,0.296002,0.521765,
0.0386232,0.525532,0.24725,0.334972,0.700698,
0.372619,0.476845,0,0.473353,0.630086,


加速度,
左足,左手,右手,右足,
0.0239075,0.50551,0.224206,0.0178717,
右手,左手,右足,
0.322369,0.181385,0.00808155,
左足,右手,左手,
0.00834206,1,0.703745,
左足,右手,右足,
0.63178,0.380031,0.11914,
左足,左手,右手,右足,
0.0249705,0.490065,0.352041,0.011044,
左足,左手,右手,右足,
0.00417989,0.456638,0.385777,0.0197349,
右足
0.487517,

角加速度,
順突腰,順突肩,逆突腰,逆突肩,鈎突腰,鈎突肩,上受腰,上受肩,同時受腰,同時受肩,払受腰,払受肩,
0.138636,0.0761361,0.0854656,0.203236,0.613527,0.366286,0.44694,0.299976,0.247319,0.64705,0.29026,0.471721,

軌跡,
順突左手,逆突右手,鈎突左手,鈎突右手,上受左足,上受右手,同時受左手,同時受右手,払受左手,払受右手,蹴上右足,
0.431203,0.56321,0.333691,0.446879,0.330627,0.354576,0.42828,0.31522,0.437061,0.2828,0.279066,

総合評価,
順突,逆突,鈎突,上受,同時受,払受,蹴上,総合評価,
0.269311,0.280526,0.404955,0.365149,0.339467,0.298984,0.414035,0.338918,
