3.61285,3.5953,3.4702,3.38972,3.21578,3.01599,2.54725,2.48863,2.44526,2.34102,2.28164,2.22162,2.16408,2.15801,2.14302,2.16748,2.42894,2.31611,2.19699,2.19647,2.14849,2.12416,2.11172,2.11677,2.14575,2.14622,2.15729,2.17956,2.18452,2.14224,2.0822,2.04757,2.01393,1.95359,2.01544,2.05594,2.11401,2.22799,2.41147,2.60985,2.93827,3.17674,3.45997,3.7927,4.00147,4.27402,4.51252,4.7997,4.96265,5.06683,5.15898,5.31597,5.41879,5.55766,5.70764,5.80537,5.98641,6.03737,6.15437,6.35479,6.42382,6.4941,6.53189,6.4823,6.38311,6.27499,6.06574,5.96179,5.95775,5.41907,5.1584,4.92302,4.61504,4.30081,4.00345,3.61132,3.24546,2.763,2.15631,1.98481,1.58181,1.11335,0.809783,0.468999,0.1691,-0.0781894,-0.246483,-0.492055,-0.749705,-0.77495,-1.11745,-1.39399,-1.60881,-1.81533,-2.07128,-2.23358,-2.46781,-2.66351,-2.79343,-3.14305,-3.23048,-3.34544,-3.63683,-3.5793,-3.98997,-4.2179,-4.44789,-4.61418,-4.82107,-4.96938,-5.12272,-5.27565,-5.40742,-5.81677,-5.76737,-5.88824,-5.99101,-5.81293,-5.86586,-5.9664,-6.00434,-5.95237,-5.9687,-6.12485,-6.00239,-6.0188,-5.96979,-6.22618,-6.31745,-6.2531,-6.23116,-6.25989,-6.18299,-5.98259,-5.99542,-5.94177,-5.81371,-5.71932,-5.54918,-5.51118,-5.37881,-5.28394,-5.16231,-5.05881,-4.97451,-4.83753,-4.80333,-4.70952,-4.58734,-4.41943,-4.31216,-4.11583,-3.95646,-3.74006,-3.50835,-3.24051,-3.01518,-2.7689,-2.5398,-2.26073,-2.01147,-1.81335,-1.59529,-1.40405,-1.25728,-1.1454,-1.06268,-1.01589,-0.973089,-1.09164,-1.13032,-1.23706,-1.32457,-1.47857,-1.20705,-1.21389,-1.18505,-1.11066,-1.10367,-1.00433,-1.04656,-1.09424,-1.20494,-1.31522,-1.88704,-2.21189,-2.60001,-3.01655,-3.33919,-3.79495,-4.06493,-4.22266,-4.39902,-4.46412,-4.46602,-4.39036,-4.23092,-3.98583,-3.76909,-3.38153,-3.03629,-2.7272,-2.37223,-2.28973,-1.91997,-1.58728,-1.13014,-0.812023,-0.496783,-0.107471,0.328588,0.712647,1.14942,1.79447,2.23265,2.61108,2.88483,3.26686,3.66399,4.01321,4.2411,4.53539,4.77981,5.10886,5.36358,5.70184,5.91595,6.37515,6.65508,6.96793,7.24227,7.51398,7.8702,8.06201,8.28414,8.47158,8.77593,8.79426,8.99009,9.11858,9.37789,9.51756,9.59652,9.64331,9.65262,9.50474,9.30993,9.09242,8.83851,8.46843,7.99286,7.55351,6.96894,6.37657,5.54958,4.74985,3.86865,2.54629,1.06233,-0.507695,-2.14404,-3.80276,-5.42176,-6.91221,-8.13074,-9.20246,-9.88751,-10.1215,-10.1046,-9.8246,-9.15321,-8.16096,-6.99093,-5.76813,-4.47826,-3.2664,-2.39687,-1.63181,-1.07277,-0.765525,-0.763126,-0.904275,-1.18325,-1.47525,-1.81246,-2.05105,-2.05729,-2.14027,-1.68178,-1.03118,-0.133877,0.82348,1.78328,2.90302,4.14272,5.26831,6.34792,7.69203,8.66901,9.52527,10.0667,10.3987,10.6506,10.4761,10.0319,9.62351,9.03344,8.31878,7.61007,6.94796,6.35561,5.71462,5.05145,4.35492,3.60055,2.68555,1.74612,0.830856,-0.0894771,-0.925964,-1.64821,-2.19878,-2.58598,-2.72035,-2.76605,-2.67267,-2.56096,-2.43809,-2.3121,-2.18177,-2.10497,-2.08159,-2.04735,-2.01117,-1.94712,-1.88187,-1.74645,-1.66837,-1.63202,-1.67974,-1.75942,-1.9084,-2.08381,-2.26486,-2.07456,-2.4984,-2.62235,-2.69724,-2.76748,-2.8548,-2.57884,-3.01543,-2.75359,-3.23207,-3.68379,-3.52447,-3.65556,-3.77617,-3.89304,-3.96613,-4.41377,-4.13139,-4.59156,-4.2824,-4.32362,-4.34206,-4.34653,-4.34668,-4.31822,-4.27453,-4.22981,-4.13688,-3.97709,-3.79095,-3.59465,-3.32467,-3.04985,-2.71183,-2.33588,-1.92479,-1.42347,-0.874921,-0.304822,0.280704,0.890526,1.47038,2.04629,2.58468,3.10914,3.62696,4.09032,4.51705,4.92228,5.26207,5.59684,5.89454,6.14249,6.40982,6.57124,6.69513,6.85214,6.90503,6.90331,6.93381,6.90001,6.85953,6.83033,6.71847,6.633,6.49329,6.28689,6.08911,5.92942,5.65734,5.37719,5.10125,4.80745,4.54693,4.35057,4.13463,3.90043,3.7047,3.45972,3.31662,3.22548,3.16198,3.12752,3.11698,3.08889,3.14663,3.19792,3.2956,3.39126,3.35505,3.35801,3.40173,3.22707,3.05148,2.84772,2.59805,2.30275,2.00275,1.68095,1.4615,1.1393,0.693344,0.608605,0.329599,0.0629018,-0.246903,-0.486673,-0.783602,-1.05626,-1.33772,-1.62908,-1.8823,-2.3089,-2.63091,-2.91422,-3.2941,-3.67697,-4.05356,-4.41769,-4.76788,-5.09417,-5.37524,-5.61749,-5.82075,-6.06267,-6.16473,-6.10441,-6.19942,-6.23555,-6.35131,-6.43877,-6.52611,-6.60833,-6.67627,-6.66091,-6.5825,-6.78663,-6.35995,-6.13009,-5.78096,-5.37033,-4.91608,-4.49409,-4.06235,-3.60709,-3.14099,-2.49354,-2.27544,-1.85755,-1.46556,-1.12607,-0.819888,-0.498746,-0.124574,0.230703,0.125707,0.542845,0.184428,0.947086,1.06466,0.776523,0.885373,0.978557,1.01867,1.00439,1.27194,1.07704,1.77837,1.14856,1.45928,1.9834,2.08961,1.75504,1.8678,1.91674,2.16618,2.29164,2.41092,2.7966,2.85266,3.4728,4.04616,5.13912,5.9304,6.70959,7.47346,8.11026,9.02759,9.70138,10.7052,11.8656,11.9186,11.5573,11.9481,12.3301,12.7544,13.3325,13.429,13.6089,13.441,12.6601,12.9997,13.5782,13.1798,12.7024,11.9224,10.9969,9.8954,8.47336,6.74714,4.77985,2.51507,-0.0335453,-3.0659,-6.50416,-10.3459,-14.4626,-18.7624,-22.4153,-26.5572,-30.5881,-34.4762,-38.4804,-42.0848,-45.3508,-48.0801,-50.3221,-52.0097,-54.0397,-55.2765,-56.092,-56.5016,-55.9726,-54.8027,-53.0536,-50.9599,-48.727,-46.5099,-44.0714,-41.4179,-38.7269,-35.8452,-33.5159,-31.1783,-28.8471,-26.277,-23.4005,-20.0781,-16.4388,-12.584,-8.56434,-4.59116,-0.140834,4.20009,8.46889,12.5456,16.4805,20.1707,23.8056,26.6119,29.377,31.7981,33.8523,35.3616,36.3486,36.9025,36.7421,35.9666,34.5811,33.3508,31.3132,28.9163,26.2712,23.4925,20.7709,17.9903,15.376,12.9063,10.5319,8.29413,6.40796,4.7515,3.29779,2.09912,1.05144,0.210517,-0.424261,-0.871852,-1.28622,-1.57244,-1.80098,-1.92466,-1.976,-1.94049,-1.90132,-1.87705,-1.89106,-1.89851,-1.80368,-1.67349,-1.51685,-1.34221,-1.18798,-1.03909,-0.898071,-0.753795,-0.630949,-0.513317,-0.430068,-0.33362,-0.253461,-0.158417,-0.065743,0.00895715,0.124383,0.219736,0.343839,0.451703,0.594944,0.699404,0.816354,0.917071,1.02533,1.15685,1.25873,1.41445,1.56125,1.72936,1.96265,2.20907,2.52507,2.8507,3.23901,3.56436,4.01437,4.42589,4.85616,5.29048,5.61784,6.03578,6.45089,6.74891,7.03102,7.40434,7.77522,7.91869,8.07813,8.22723,8.4172,8.50461,8.48731,8.44592,8.41322,8.29126,8.01094,7.93994,7.77839,7.55072,7.24011,6.89012,6.50753,6.1696,5.63375,5.0991,4.57224,3.97822,3.38994,2.79099,2.18157,1.63735,1.31611,0.359689,-0.043275,-0.485255,-0.825523,-1.15351,-1.43869,-1.66435,-1.80817,-1.93676,-2.23027,-1.77346,-1.77897,-1.61324,-1.58079,-1.47542,-1.45363,-1.31188,-1.24614,-1.29345,-1.15974,-1.01841,-0.953844,-0.943878,-0.877397,-0.788641,-0.595919,-0.514914,-0.350844,-0.0659576,0.0533309,0.116696,0.335311,0.529302,0.773493,0.991595,1.20908,1.39382,1.69765,1.8458,2.04463,2.23584,2.43701,2.57181,2.68276,2.62156,2.67873,2.77901,2.72526,2.8039,2.78766,2.80562,2.76477,2.76967,2.76188,2.89827,2.90069,2.86636,2.89269,2.90894,3.00041,3.07912,3.15728,3.28364,3.4019,3.51456,3.61902,3.76414,3.86437,3.97319,4.04166,4.08749,4.17682,4.21166,4.23841,4.22734,4.25046,4.21177,4.14783,4.05153,3.69991,3.31883,3.13563,2.92939,2.73072,2.59019,2.40944,2.2735,2.15134,2.09286,2.27966,2.49726,3.05972,3.07258,3.07037,3.08527,3.1045,3.1067,3.11162,3.08323,3.07105,3.08425,2.53784,2.57532,2.63585,2.66694,2.68168,2.67759,2.69546,2.63011,2.63729,2.54389,2.46619,2.36561,2.2356,2.10687,1.99752,1.89301,1.75964,1.67852,1.54472,1.46662,1.36364,1.28992,1.21055,1.13806,1.06729,1.01264,0.977432,0.973793,0.951329,0.972539,1.00419,1.02163,1.08954,1.17952,1.28476,1.38079,1.50458,1.66276,1.85524,2.04441,-0.730821,-0.470089,0.142417,0.314921,0.451085,0.597485,0.729469,0.858796,0.961737,1.0585,4.1506,4.22504,3.89516,4.01036,4.0862,4.11805,4.11378,3.9932,3.8219,3.60667,3.28582,2.85124,2.40904,1.78402,1.11171,0.424655,-0.519875,-1.40231,-2.40698,-3.48006,-4.57347,-5.76617,-7.10406,-8.43937,-9.88605,-11.4511,-12.9029,-14.5389,-16.2681,-18.0556,-20.1244,-22.3083,-24.4927,-26.647,-28.677,-30.5583,-32.3078,-33.7482,-34.8977,-35.7064,-35.9165,-35.371,-34.3881,-32.808,-30.8154,-28.653,-26.3116,-23.9086,-21.2749,-18.6445,-16.0897,-13.7788,-11.4559,-9.36368,-7.31485,-5.08375,-2.62389,-0.0811701,2.29935,4.51837,6.92596,9.08148,11.028,12.8059,14.3252,15.5367,16.371,17.0265,17.551,17.971,17.8624,17.5989,17.143,16.4991,15.6851,14.7461,13.6523,12.3416,11.0915,9.87448,8.67859,7.95984,7.26806,6.78811,6.42223,6.16814,6.00984,5.90613,5.71353,5.51667,5.41314,5.02312,4.66576,4.23899,3.84102,3.36946,2.99113,2.55108,1.97913,1.82163,1.85402,1.73005,1.63088,1.37416,1.18965,1.05253,1.13933,1.05611,1.11658,0.822178,0.393318,0.133306,-0.139696,-0.283469,-0.466867,-0.668611,-1.15376,-1.30094,-1.41488,-1.52873,-1.62987,-1.7312,-1.75261,-1.76863,-1.80052,-1.81503,-1.67855,-1.64982,-1.5934,-1.50812,-1.38406,-1.23751,-1.06402,-0.855989,-0.648717,-0.382522,-0.235264,-0.000545068,0.240113,0.448872,0.634256,0.79869,0.957443,1.09811,1.2504,1.24705,1.16933,1.04074,0.872562,0.662696,0.383471,0.0964235,-0.23756,-0.602303,-0.954172,-1.21074,-1.41797,-1.58827,-1.83635,-2.08143,-2.26139,-2.4843,-2.70617,-2.86901,-3.05969,-3.33397,-3.57031,-3.7854,-3.95985,-4.0365,-4.08984,-4.09256,-3.99944,-3.93811,-3.82496,-3.43414,-3.03486,-2.55671,-1.83392,-1.15366,-0.390445,0.387672,1.298,2.39049,3.58403,4.79527,6.10041,7.34202,8.62935,10.1352,11.6446,13.2786,14.8767,16.4844,18.0477,19.524,21.0202,22.5861,24.0831,25.3648,26.5963,27.7527,28.6813,29.4322,29.9677,30.2591,30.196,29.8391,29.0613,28.0388,26.7364,25.1239,23.3491,21.3491,19.2706,17.1381,15.0396,12.9516,10.9662,9.09403,7.29925,5.63025,4.0823,2.63861,1.31205,0.121314,-0.91514,-1.81282,-2.56744,-3.21113,-3.74525,-4.1156,-4.37814,-4.54783,-4.59813,-4.56781,-4.46345,-4.27093,-4.05608,-3.79376,-3.48048,-3.19226,-2.89961,-2.61556,-2.3132,-2.06469,-1.79904,-1.54758,-1.28073,-1.03721,-0.773735,-0.512442,-0.263341,0.00609447,0.210521,0.432664,0.601867,0.748259,0.855663,0.946067,0.979685,1.00381,1.01707,1.01482,1.02051,1.04461,1.07925,1.11735,1.19597,1.29858,1.41123,1.55642,1.71097,1.86652,2.03402,2.22632,2.4023,2.60109,2.81745,3.00946,3.22512,3.4285,3.64335,3.86927,4.08383,4.29639,4.47856,4.69215,4.8207,4.97007,5.10249,5.19109,5.27421,5.31881,5.38228,5.39793,5.44998,5.41029,5.40839,5.35491,5.27758,5.19339,5.08605,5.00281,4.86586,4.756,4.6463,4.53533,4.42891,4.35202,4.26432,4.16554,4.06291,3.94752,3.84142,3.6881,3.52385,3.3793,3.24002,3.09708,2.9642,2.8666,2.7833,2.72208,2.6949,2.64627,2.64218,2.6502,2.62077,2.59058,2.57562,2.56884,1.92407,1.86856,1.78453,1.75256,1.65853,1.52838,2.13701,1.27391,1.79037,1.56747,1.96848,1.76915,1.55438,1.34483,0.652142,1.0116,0.128756,0.701945,-0.0573309,-0.103134,-0.154525,-0.208113,-0.24341,-0.282457,0.148027,-0.443377,-0.499102,-0.549815,-1.40783,-0.702932,-0.759224,-1.53684,-0.757379,-0.734048,-1.44263,-0.582837,-0.498819,-1.17306,0.382192,-1.02449,-0.253701,-0.106636,-0.187392,-0.813002,-0.0465325,-0.857448,-0.930857,-0.286431,-1.11233,-0.564545,-1.42915,-0.964376,-1.82666,-1.39028,-1.57551,-1.82141,-1.49878,-1.62267,-1.7259,-1.83612,-1.94795,-2.02965,-2.14793,-2.21457,-2.35133,-2.41397,-2.95067,-3.04701,-3.12329,-3.14599,-3.18928,-3.23883,-3.31465,-3.33846,-3.37177,-3.34957,-3.42513,-3.43984,-3.49687,-3.54016,-3.55789,-3.59084,-3.53106,-3.58693,-3.54698,-3.59085,-3.55543,-3.52725,-3.48736,-3.44476,-3.40886,-3.32208,-3.2528,-3.14344,-3.034,-2.85875,-2.71135,-2.5392,-2.37458,-2.23169,-2.09349,-1.98563,-1.93292,-1.90906,-1.94753,-2.0191,-2.11981,-2.24782,-2.3827,-2.51012,-2.63605,-2.74702,-2.80601,-2.84557,-2.83168,-2.80209,-2.76927,-2.70959,-2.63619,-2.55817,-2.4488,-2.32984,-2.22826,-2.10468,-1.98796,-1.85257,-1.71763,-1.57594,-1.43739,-1.28869,-1.15136,-1.03969,-0.894788,-0.79125,-0.673232,-0.5793,-0.458922,-0.358466,-0.258071,-0.137804,-0.000738203,0.135967,0.234637,0.401479,0.613429,0.777225,0.955183,1.15761,1.34837,1.51666,1.69321,1.84031,2.04253,2.19065,2.29154,2.44779,2.58277,2.70681,2.85767,2.99843,3.13795,3.30415,3.41736,3.55057,3.66601,3.74094,3.80698,3.85849,3.87157,3.87429,3.85204,3.84807,3.81994,3.81334,3.79229,3.77692,3.75708,3.70811,3.65807,3.60497,3.56318,3.45884,3.38777,3.27696,3.14114,3.02807,2.86554,2.77521,2.65414,2.55234,2.42007,2.30004,2.22245,2.09831,2.02529,1.91645,1.87684,1.77613,1.69209,1.576,1.47099,1.37364,1.25369,1.07024,0.934788,0.785448,0.507832,0.334818,0.185272,0.0411334,-0.121177,-0.246028,-0.422338,-0.514072,-0.673825,-0.793851,-0.848616,-0.964797,-1.05924,-1.12538,-1.22306,-1.36521,-1.47614,-1.59011,-1.70525,-1.84105,-1.9615,-2.13621,-2.34885,-2.61332,-2.82559,-3.03042,-3.26935,-3.49327,-3.75767,-4.07486,-4.39567,-4.68206,-5.04679,-5.36528,-5.76457,-6.04968,-6.4099,-6.75186,-7.08534,-7.40116,-7.62127,-7.99956,-8.18473,-8.45744,-8.68036,-9.02784,-9.29507,-9.58903,-9.89387,-10.1676,-10.5945,-10.8848,-11.3096,-11.7329,-12.1774,-12.6164,-13.0904,-13.6014,-14.0523,-14.5253,-14.9461,-15.3461,-15.7994,-16.1706,-16.4997,-16.7871,-17.0511,-17.2519,-17.4668,-17.5831,-17.6503,-17.6704,-17.5572,-17.4778,-17.3682,-17.1768,-17.1619,-17.1043,-17.1603,-17.1916,-17.3236,-17.4343,-17.569,-17.5397,-17.516,-17.5189,-17.2143,-16.8888,-16.4582,-16.0972,-15.5938,-15.1066,-14.6079,-14.2297,-13.8186,-13.463,-13.1646,-12.9458,-12.6381,-12.2811,-11.9446,-11.5865,-11.1879,-10.8075,-10.3873,-10.0993,-9.76254,-9.37617,-9.15523,-8.90003,-8.77179,-8.57919,-8.50357,-8.45504,-8.47334,-8.36079,-8.25411,-8.23302,-8.06839,-7.9245,-7.6874,-7.55193,-7.3296,-7.48664,-7.22597,-6.75445,-6.4673,-6.04322,-5.65895,-5.46303,-5.01064,-4.63162,-4.17864,-3.32823,-2.88557,-2.59937,-2.1946,-1.85161,-1.45776,-0.872268,-0.55639,-0.191278,0.133471,0.488828,0.792362,1.09616,1.39036,1.65265,2.0422,2.18585,2.35162,2.51608,2.61369,2.66059,2.54924,2.71218,2.67002,2.58729,2.27862,2.1606,2.0044,1.7924,1.59977,1.41559,1.4217,1.0669,0.926202,0.812229,0.727149,0.593283,0.505602,0.4404,0.378054,0.336863,0.318663,0.319798,0.311447,0.314228,0.352839,0.443108,0.56147,0.725284,0.84342,0.983748,1.13581,1.23959,1.4149,1.5665,1.7463,1.88683,2.04586,2.20905,2.43798,2.66791,2.88527,3.21284,3.48841,3.7403,3.98371,4.2093,4.43256,4.69945,4.91568,5.08881,5.26334,5.42466,5.56035,5.824,6.05394,6.28503,6.57941,6.74915,7.01278,7.34741,7.63106,7.83525,8.0897,8.3761,8.50146,8.83471,8.97604,9.2524,9.3579,9.51543,9.69698,9.88375,9.96825,10.0314,10.2143,10.2418,10.3118,10.2712,10.3252,10.2525,10.1696,10.0848,10.0575,10.0074,9.92723,9.83967,9.65225,9.58238,9.6348,9.58191,9.37539,9.40339,9.1748,8.97636,8.83142,8.60439,8.51816,8.22319,7.74896,7.27818,7.14295,6.75687,6.67607,6.44603,6.19909,6.01019,5.78652,5.63959,5.53989,5.4867,5.21652,4.994,4.66613,4.41129,4.08284,3.71352,3.45664,3.09152,2.69816,2.31238,1.94143,1.51209,1.09553,0.631372,0.176392,-0.367653,-0.570144,-1.10662,-1.44843,-1.54385,-1.6229,-1.78827,-1.95338,-2.13171,-2.45497,-2.41481,-2.85072,-2.8028,-2.93697,-3.26415,-3.60444,-3.82018,-4.07902,-4.29709,-4.29367,-4.53137,-4.66472,-4.86515,-5.56915,-5.87914,-6.04851,-6.21385,-6.37038,-6.58915,-6.42957,-6.61322,-6.74201,-6.82182,-6.47078,-6.37686,-6.42237,-6.33128,-6.34519,-6.31137,-6.63531,-6.55182,-6.55364,-6.4836,-6.31723,-6.20751,-6.07596,-6.02665,-5.78312,-5.59765,-5.27347,-5.11955,-4.79746,-4.62839,-4.2887,-3.97622,-3.53847,-3.16018,-2.70923,-2.15254,-1.67159,-1.02264,-0.603275,0.0121846,0.183976,0.288423,0.366131,0.419153,0.373149,0.248985,-2.14594e-005,-0.228379,-0.40966,-0.700211,-0.705323,-0.640829,-0.673876,-0.610331,-0.563983,-0.471205,-0.353406,-0.257053,-0.236023,-0.177267,-0.185697,-0.249667,-0.33908,-0.524974,-0.662816,-0.841525,-1.00592,-1.1302,-1.21195,-1.24548,-1.22686,-1.18631,-1.10947,-0.977415,-0.878753,-0.755083,-0.630412,-0.579987,-0.521334,-0.559974,-0.58912,-0.574313,-0.562631,-0.595318,-0.62782,-0.657116,-0.696361,-0.761851,-0.764358,-0.792371,
